 	StatArea.CU	CU_Name	BroodYear	Escape	TR2	TR3	TR4	TR5	TR6	TR7	Total	Total.ER	Age2	Age3	Age4	Age5	Age6	Age7
CK	CK-020	CK020-Southern Mainland-Georgia Strait_FA_0.x	1990	32	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CK	CK-020	CK020-Southern Mainland-Georgia Strait_FA_0.x	1991	29	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CK	CK-020	CK020-Southern Mainland-Georgia Strait_FA_0.x	1992	34	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CK	CK-020	CK020-Southern Mainland-Georgia Strait_FA_0.x	1993	19	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CK	CK-020	CK020-Southern Mainland-Georgia Strait_FA_0.x	1994	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CK	CK-020	CK020-Southern Mainland-Georgia Strait_FA_0.x	1995	16	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CK	CK-020	CK020-Southern Mainland-Georgia Strait_FA_0.x	1996	6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CK	CK-020	CK020-Southern Mainland-Georgia Strait_FA_0.x	1997	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CK	CK-020	CK020-Southern Mainland-Georgia Strait_FA_0.x	1998	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CK	CK-020	CK020-Southern Mainland-Georgia Strait_FA_0.x	1999	6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CK	CK-020	CK020-Southern Mainland-Georgia Strait_FA_0.x	2000	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CK	CK-020	CK020-Southern Mainland-Georgia Strait_FA_0.x	2001	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CK	CK-020	CK020-Southern Mainland-Georgia Strait_FA_0.x	2002	10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CK	CK-020	CK020-Southern Mainland-Georgia Strait_FA_0.x	2003	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CK	CK-020	CK020-Southern Mainland-Georgia Strait_FA_0.x	2004	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CK	CK-020	CK020-Southern Mainland-Georgia Strait_FA_0.x	2005	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CK	CK-020	CK020-Southern Mainland-Georgia Strait_FA_0.x	2006	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CK	CK-020	CK020-Southern Mainland-Georgia Strait_FA_0.x	2007	6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CK	CK-020	CK020-Southern Mainland-Georgia Strait_FA_0.x	2008	6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CK	CK-020	CK020-Southern Mainland-Georgia Strait_FA_0.x	2009	6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CK	CK-020	CK020-Southern Mainland-Georgia Strait_FA_0.x	2010	6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CK	CK-020	CK020-Southern Mainland-Georgia Strait_FA_0.x	2011	17	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CK	CK-020	CK020-Southern Mainland-Georgia Strait_FA_0.x	2012	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CK	CK-020	CK020-Southern Mainland-Georgia Strait_FA_0.x	2013	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CK	CK-020	CK020-Southern Mainland-Georgia Strait_FA_0.x	2014	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CK	CK-020	CK020-Southern Mainland-Georgia Strait_FA_0.x	2015	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CK	CK-020	CK020-Southern Mainland-Georgia Strait_FA_0.x	2016	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CK	CK-020	CK020-Southern Mainland-Georgia Strait_FA_0.x	2017	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CK	CK-028	CK028-Southern Mainland-Southern Fjords_FA_0.x	1948	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CK	CK-028	CK028-Southern Mainland-Southern Fjords_FA_0.x	1949	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CK	CK-028	CK028-Southern Mainland-Southern Fjords_FA_0.x	1950	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CK	CK-028	CK028-Southern Mainland-Southern Fjords_FA_0.x	1951	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CK	CK-028	CK028-Southern Mainland-Southern Fjords_FA_0.x	1952	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CK	CK-028	CK028-Southern Mainland-Southern Fjords_FA_0.x	1953	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CK	CK-028	CK028-Southern Mainland-Southern Fjords_FA_0.x	1954	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CK	CK-028	CK028-Southern Mainland-Southern Fjords_FA_0.x	1955	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CK	CK-028	CK028-Southern Mainland-Southern Fjords_FA_0.x	1956	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CK	CK-028	CK028-Southern Mainland-Southern Fjords_FA_0.x	1957	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CK	CK-028	CK028-Southern Mainland-Southern Fjords_FA_0.x	1958	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CK	CK-028	CK028-Southern Mainland-Southern Fjords_FA_0.x	1959	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CK	CK-028	CK028-Southern Mainland-Southern Fjords_FA_0.x	1960	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CK	CK-028	CK028-Southern Mainland-Southern Fjords_FA_0.x	1961	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CK	CK-028	CK028-Southern Mainland-Southern Fjords_FA_0.x	1962	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CK	CK-028	CK028-Southern Mainland-Southern Fjords_FA_0.x	1963	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CK	CK-028	CK028-Southern Mainland-Southern Fjords_FA_0.x	1964	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CK	CK-028	CK028-Southern Mainland-Southern Fjords_FA_0.x	1965	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CK	CK-028	CK028-Southern Mainland-Southern Fjords_FA_0.x	1966	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CK	CK-028	CK028-Southern Mainland-Southern Fjords_FA_0.x	1967	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CK	CK-028	CK028-Southern Mainland-Southern Fjords_FA_0.x	1968	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CK	CK-028	CK028-Southern Mainland-Southern Fjords_FA_0.x	1969	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CK	CK-028	CK028-Southern Mainland-Southern Fjords_FA_0.x	1970	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CK	CK-028	CK028-Southern Mainland-Southern Fjords_FA_0.x	1971	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CK	CK-028	CK028-Southern Mainland-Southern Fjords_FA_0.x	1972	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CK	CK-028	CK028-Southern Mainland-Southern Fjords_FA_0.x	1973	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CK	CK-028	CK028-Southern Mainland-Southern Fjords_FA_0.x	1974	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CK	CK-028	CK028-Southern Mainland-Southern Fjords_FA_0.x	1975	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CK	CK-028	CK028-Southern Mainland-Southern Fjords_FA_0.x	1976	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CK	CK-028	CK028-Southern Mainland-Southern Fjords_FA_0.x	1977	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CK	CK-028	CK028-Southern Mainland-Southern Fjords_FA_0.x	1978	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CK	CK-028	CK028-Southern Mainland-Southern Fjords_FA_0.x	1979	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CK	CK-028	CK028-Southern Mainland-Southern Fjords_FA_0.x	1980	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CK	CK-028	CK028-Southern Mainland-Southern Fjords_FA_0.x	1981	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CK	CK-028	CK028-Southern Mainland-Southern Fjords_FA_0.x	1982	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CK	CK-028	CK028-Southern Mainland-Southern Fjords_FA_0.x	1983	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CK	CK-028	CK028-Southern Mainland-Southern Fjords_FA_0.x	1984	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CK	CK-028	CK028-Southern Mainland-Southern Fjords_FA_0.x	1985	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CK	CK-028	CK028-Southern Mainland-Southern Fjords_FA_0.x	1986	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CK	CK-028	CK028-Southern Mainland-Southern Fjords_FA_0.x	1987	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CK	CK-028	CK028-Southern Mainland-Southern Fjords_FA_0.x	1988	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CK	CK-028	CK028-Southern Mainland-Southern Fjords_FA_0.x	1989	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CK	CK-028	CK028-Southern Mainland-Southern Fjords_FA_0.x	1990	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CK	CK-028	CK028-Southern Mainland-Southern Fjords_FA_0.x	1991	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CK	CK-028	CK028-Southern Mainland-Southern Fjords_FA_0.x	1992	5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CK	CK-028	CK028-Southern Mainland-Southern Fjords_FA_0.x	1993	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CK	CK-028	CK028-Southern Mainland-Southern Fjords_FA_0.x	1994	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CK	CK-028	CK028-Southern Mainland-Southern Fjords_FA_0.x	1995	36	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CK	CK-028	CK028-Southern Mainland-Southern Fjords_FA_0.x	1996	66	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CK	CK-028	CK028-Southern Mainland-Southern Fjords_FA_0.x	1997	28	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CK	CK-028	CK028-Southern Mainland-Southern Fjords_FA_0.x	1998	28	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CK	CK-028	CK028-Southern Mainland-Southern Fjords_FA_0.x	1999	15	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CK	CK-028	CK028-Southern Mainland-Southern Fjords_FA_0.x	2000	21	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CK	CK-028	CK028-Southern Mainland-Southern Fjords_FA_0.x	2001	15	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CK	CK-028	CK028-Southern Mainland-Southern Fjords_FA_0.x	2002	36	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CK	CK-028	CK028-Southern Mainland-Southern Fjords_FA_0.x	2003	15	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CK	CK-028	CK028-Southern Mainland-Southern Fjords_FA_0.x	2004	10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CK	CK-028	CK028-Southern Mainland-Southern Fjords_FA_0.x	2005	15	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CK	CK-028	CK028-Southern Mainland-Southern Fjords_FA_0.x	2006	10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CK	CK-028	CK028-Southern Mainland-Southern Fjords_FA_0.x	2007	10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CK	CK-028	CK028-Southern Mainland-Southern Fjords_FA_0.x	2008	10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CK	CK-028	CK028-Southern Mainland-Southern Fjords_FA_0.x	2009	10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CK	CK-028	CK028-Southern Mainland-Southern Fjords_FA_0.x	2010	10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CK	CK-028	CK028-Southern Mainland-Southern Fjords_FA_0.x	2011	28	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CK	CK-028	CK028-Southern Mainland-Southern Fjords_FA_0.x	2012	6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CK	CK-028	CK028-Southern Mainland-Southern Fjords_FA_0.x	2013	6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CK	CK-028	CK028-Southern Mainland-Southern Fjords_FA_0.x	2014	15	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CK	CK-028	CK028-Southern Mainland-Southern Fjords_FA_0.x	2015	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CK	CK-028	CK028-Southern Mainland-Southern Fjords_FA_0.x	2016	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CK	CK-028	CK028-Southern Mainland-Southern Fjords_FA_0.x	2017	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CK	CK-031	CK031-West Vancouver Island-South_FA_0.x	1948	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CK	CK-031	CK031-West Vancouver Island-South_FA_0.x	1949	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CK	CK-031	CK031-West Vancouver Island-South_FA_0.x	1950	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CK	CK-031	CK031-West Vancouver Island-South_FA_0.x	1951	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CK	CK-031	CK031-West Vancouver Island-South_FA_0.x	1952	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CK	CK-031	CK031-West Vancouver Island-South_FA_0.x	1953	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CK	CK-031	CK031-West Vancouver Island-South_FA_0.x	1954	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CK	CK-031	CK031-West Vancouver Island-South_FA_0.x	1955	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CK	CK-031	CK031-West Vancouver Island-South_FA_0.x	1956	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CK	CK-031	CK031-West Vancouver Island-South_FA_0.x	1957	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CK	CK-031	CK031-West Vancouver Island-South_FA_0.x	1958	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CK	CK-031	CK031-West Vancouver Island-South_FA_0.x	1959	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CK	CK-031	CK031-West Vancouver Island-South_FA_0.x	1960	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CK	CK-031	CK031-West Vancouver Island-South_FA_0.x	1961	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CK	CK-031	CK031-West Vancouver Island-South_FA_0.x	1962	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CK	CK-031	CK031-West Vancouver Island-South_FA_0.x	1963	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CK	CK-031	CK031-West Vancouver Island-South_FA_0.x	1964	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CK	CK-031	CK031-West Vancouver Island-South_FA_0.x	1965	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CK	CK-031	CK031-West Vancouver Island-South_FA_0.x	1966	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CK	CK-031	CK031-West Vancouver Island-South_FA_0.x	1967	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CK	CK-031	CK031-West Vancouver Island-South_FA_0.x	1968	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CK	CK-031	CK031-West Vancouver Island-South_FA_0.x	1969	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CK	CK-031	CK031-West Vancouver Island-South_FA_0.x	1970	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CK	CK-031	CK031-West Vancouver Island-South_FA_0.x	1971	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CK	CK-031	CK031-West Vancouver Island-South_FA_0.x	1972	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CK	CK-031	CK031-West Vancouver Island-South_FA_0.x	1973	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CK	CK-031	CK031-West Vancouver Island-South_FA_0.x	1974	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CK	CK-031	CK031-West Vancouver Island-South_FA_0.x	1975	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CK	CK-031	CK031-West Vancouver Island-South_FA_0.x	1976	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CK	CK-031	CK031-West Vancouver Island-South_FA_0.x	1977	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CK	CK-031	CK031-West Vancouver Island-South_FA_0.x	1978	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CK	CK-031	CK031-West Vancouver Island-South_FA_0.x	1979	11	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CK	CK-031	CK031-West Vancouver Island-South_FA_0.x	1980	9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CK	CK-031	CK031-West Vancouver Island-South_FA_0.x	1981	28	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CK	CK-031	CK031-West Vancouver Island-South_FA_0.x	1982	28	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CK	CK-031	CK031-West Vancouver Island-South_FA_0.x	1983	16	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CK	CK-031	CK031-West Vancouver Island-South_FA_0.x	1984	28	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CK	CK-031	CK031-West Vancouver Island-South_FA_0.x	1985	56	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CK	CK-031	CK031-West Vancouver Island-South_FA_0.x	1986	37	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CK	CK-031	CK031-West Vancouver Island-South_FA_0.x	1987	49	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CK	CK-031	CK031-West Vancouver Island-South_FA_0.x	1988	73	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CK	CK-031	CK031-West Vancouver Island-South_FA_0.x	1989	73	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CK	CK-031	CK031-West Vancouver Island-South_FA_0.x	1990	99	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CK	CK-031	CK031-West Vancouver Island-South_FA_0.x	1991	87	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CK	CK-031	CK031-West Vancouver Island-South_FA_0.x	1992	75	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CK	CK-031	CK031-West Vancouver Island-South_FA_0.x	1993	55	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CK	CK-031	CK031-West Vancouver Island-South_FA_0.x	1994	101	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CK	CK-031	CK031-West Vancouver Island-South_FA_0.x	1995	525	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CK	CK-031	CK031-West Vancouver Island-South_FA_0.x	1996	556	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CK	CK-031	CK031-West Vancouver Island-South_FA_0.x	1997	401	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CK	CK-031	CK031-West Vancouver Island-South_FA_0.x	1998	297	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CK	CK-031	CK031-West Vancouver Island-South_FA_0.x	1999	371	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CK	CK-031	CK031-West Vancouver Island-South_FA_0.x	2000	229	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CK	CK-031	CK031-West Vancouver Island-South_FA_0.x	2001	419	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CK	CK-031	CK031-West Vancouver Island-South_FA_0.x	2002	276	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CK	CK-031	CK031-West Vancouver Island-South_FA_0.x	2003	196	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CK	CK-031	CK031-West Vancouver Island-South_FA_0.x	2004	200	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CK	CK-031	CK031-West Vancouver Island-South_FA_0.x	2005	190	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CK	CK-031	CK031-West Vancouver Island-South_FA_0.x	2006	213	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CK	CK-031	CK031-West Vancouver Island-South_FA_0.x	2007	210	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CK	CK-031	CK031-West Vancouver Island-South_FA_0.x	2008	260	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CK	CK-031	CK031-West Vancouver Island-South_FA_0.x	2009	309	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CK	CK-031	CK031-West Vancouver Island-South_FA_0.x	2010	300	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CK	CK-031	CK031-West Vancouver Island-South_FA_0.x	2011	196	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CK	CK-031	CK031-West Vancouver Island-South_FA_0.x	2012	255	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CK	CK-031	CK031-West Vancouver Island-South_FA_0.x	2013	299	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CK	CK-031	CK031-West Vancouver Island-South_FA_0.x	2014	121	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CK	CK-031	CK031-West Vancouver Island-South_FA_0.x	2015	189	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CK	CK-031	CK031-West Vancouver Island-South_FA_0.x	2016	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CK	CK-031	CK031-West Vancouver Island-South_FA_0.x	2017	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CK	CK-032	CK032-West Vancouver Island-Nootka and Kyuquot_FA_0.x	1948	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CK	CK-032	CK032-West Vancouver Island-Nootka and Kyuquot_FA_0.x	1949	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CK	CK-032	CK032-West Vancouver Island-Nootka and Kyuquot_FA_0.x	1950	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CK	CK-032	CK032-West Vancouver Island-Nootka and Kyuquot_FA_0.x	1951	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
