"","Year","SYS_NM","prepost","escapement","r3","r4","r5","recruits","rps","logrps","exclude","rpsclean","logrpsclean"
"776",1977,"LITTLE ZEBALLOS RIVER","Pre",500,4476.61854344029,257.530191188063,88.1259720585226,4822.27470668688,9.64454941337375,2.26639292814601,"N",9.64454941337375,2.26639292814601
"777",1978,"LITTLE ZEBALLOS RIVER","Pre",2000,18.7549160973915,2413.70694524572,519.020861980429,2951.48272332354,1.47574136166177,0.389160481597402,"N",1.47574136166177,0.389160481597402
"778",1979,"LITTLE ZEBALLOS RIVER","Pre",400,290.91325078358,978.644446693913,199.168759921161,1468.72645739865,3.67181614349663,1.30068640165085,"N",3.67181614349663,1.30068640165085
"779",1980,"LITTLE ZEBALLOS RIVER","Post",3200,576.600780763835,1709.24678681875,21.9373518438879,2307.78491942647,0.721182787320773,-0.326862654658848,"N",0.721182787320773,-0.326862654658848
"780",1981,"LITTLE ZEBALLOS RIVER","Post",200,3462.22155657956,3333.37435924717,226.9469346277,7022.54285045443,35.1127142522722,3.55856329429205,"N",35.1127142522722,3.55856329429205
"781",1982,"LITTLE ZEBALLOS RIVER","Post",1500,1271.67934883917,1778.53385647784,298.143325176754,3348.35653049376,2.23223768699584,0.803004529438879,"N",2.23223768699584,0.803004529438879
"782",1983,"LITTLE ZEBALLOS RIVER","Post",2050,172.710804674727,595.268655081666,NA,767.979459756394,0.374624126710436,-0.981832084451301,"Y",NA,NA
"783",1984,"LITTLE ZEBALLOS RIVER","Post",4000,367.25718029265,NA,212.067637170391,579.324817463042,0.14483120436576,-1.93218632248372,"Y",NA,NA
"784",1985,"LITTLE ZEBALLOS RIVER","Post",3500,NA,661.650578055898,29.3646309472237,691.015209003121,0.197432916858035,-1.62235641381729,"Y",NA,NA
"785",1986,"LITTLE ZEBALLOS RIVER","Post",1800,126.361191078572,792.962861615559,1211.91445494559,2131.23850763972,1.18402139313318,0.168916604823225,"N",1.18402139313318,0.168916604823225
"786",1987,"LITTLE ZEBALLOS RIVER","Post",1200,77.6987882046156,5621.13793954863,453.158190957883,6151.99491871113,5.12666243225928,1.63445484945182,"N",5.12666243225928,1.63445484945182
"787",1988,"LITTLE ZEBALLOS RIVER","Post",NA,4074.91380229896,8543.93417510665,812.121658753432,13430.969636159,NA,NA,NA,NA,NA
"788",1989,"LITTLE ZEBALLOS RIVER","Post",1000,2039.98469752062,6060.27626722801,337.933676415738,8438.19464116436,8.43819464116436,2.1327683806516,"N",8.43819464116436,2.1327683806516
"789",1990,"LITTLE ZEBALLOS RIVER","Post",900,1447.24821209113,1530.32210519154,NA,2977.57031728267,3.30841146364741,1.19646815384213,"Y",NA,NA
"790",1991,"LITTLE ZEBALLOS RIVER","Post",10900,549.216072501405,NA,61.9498692,611.165941701405,0.0560702698808628,-2.88114955557362,"Y",NA,NA
"791",1992,"LITTLE ZEBALLOS RIVER","Post",9800,NA,426.509676,9.73787713037096,436.247553130371,0.0445150564418746,-3.11192780002797,"Y",NA,NA
"792",1993,"LITTLE ZEBALLOS RIVER","Post",7500,1311.5404548,1081.26574249413,1945.42360545387,4338.229802748,0.5784306403664,-0.547436635186593,"N",0.5784306403664,-0.547436635186593
"793",1994,"LITTLE ZEBALLOS RIVER","Post",2200,158.705976452766,20820.4920977457,691.339144335404,21670.5372185339,9.85024419024267,2.28749624576429,"N",9.85024419024267,2.28749624576429
"794",1995,"LITTLE ZEBALLOS RIVER","Post",NA,1767.41603092399,1938.12449476791,118.966317115737,3824.50684280763,NA,NA,NA,NA,NA
"795",1996,"LITTLE ZEBALLOS RIVER","Post",1800,699.016610221536,412.460044917124,37.6270157306459,1149.10367086931,0.638390928260726,-0.448804443065414,"N",0.638390928260726,-0.448804443065414
"796",1997,"LITTLE ZEBALLOS RIVER","Post",1200,340.078562922629,611.52522975709,63.1228348564446,1014.72662753616,0.845605522946803,-0.167702313053395,"N",0.845605522946803,-0.167702313053395
"797",1998,"LITTLE ZEBALLOS RIVER","Post",23580,295.712821213927,867.769882967541,50.7106340818771,1214.19333826334,0.0514925079840265,-2.96631895793343,"N",0.0514925079840265,-2.96631895793343
"798",1999,"LITTLE ZEBALLOS RIVER","Post",3277,530.427542322043,580.241667526217,1184.86233055723,2295.53154040549,0.700497876229933,-0.355963945001345,"N",0.700497876229933,-0.355963945001345
"799",2000,"LITTLE ZEBALLOS RIVER","Post",800,314.869745982937,4738.87083458586,157.565134956158,5211.30571552495,6.51413214440619,1.87397399286354,"N",6.51413214440619,1.87397399286354
"800",2001,"LITTLE ZEBALLOS RIVER","Post",900,2427.34655163791,1584.27697803065,0.56725827697759,4012.19078794554,4.45798976438393,1.49469793895026,"N",4.45798976438393,1.49469793895026
"801",2002,"LITTLE ZEBALLOS RIVER","Post",1383,79.6076760351569,10.7948427039109,238.685308144493,329.08782688356,0.23795215248269,-1.43568566551061,"N",0.23795215248269,-1.43568566551061
"802",2003,"LITTLE ZEBALLOS RIVER","Post",920,3.78074536511924,3552.56421145582,434.506122166866,3990.8510789878,4.33788160759544,1.46738612009943,"N",4.33788160759544,1.46738612009943
"803",2004,"LITTLE ZEBALLOS RIVER","Post",7184,376.066562854434,1218.12409971636,230.5177413,1824.70840387079,0.253996158667983,-1.37043613543236,"N",0.253996158667983,-1.37043613543236
"804",2005,"LITTLE ZEBALLOS RIVER","Post",1507,858.965860006174,3943.325421,1193.45136378347,5995.74264478964,3.97859498658901,1.38092873852569,"N",3.97859498658901,1.38092873852569
"805",2006,"LITTLE ZEBALLOS RIVER","Post",12,716.076592,2376.14661223984,224.476873514859,3316.7000777547,NA,5.62181896534067,NA,NA,NA
"806",2007,"LITTLE ZEBALLOS RIVER","Post",3845,1800.93806752584,9761.479602644,926.798336789069,12489.2160069589,3.24817061299321,1.17809194955077,"N",3.24817061299321,1.17809194955077
"807",2008,"LITTLE ZEBALLOS RIVER","Post",2231,3276.63771434808,1486.87431756307,131.749959204903,4895.26199111605,2.19420080283104,0.785817881289001,"N",2.19420080283104,0.785817881289001
"808",2009,"LITTLE ZEBALLOS RIVER","Post",4900,1158.71619930388,1787.61464866905,9.831771521,2956.16261949392,0.60329849377427,-0.505343190183208,"N",0.60329849377427,-0.505343190183208
"809",2010,"LITTLE ZEBALLOS RIVER","Post",4930,435.120047424797,176.11735037,258.007101660705,869.244499455502,0.176317342688743,-1.73546982408883,"N",0.176317342688743,-1.73546982408883
"810",2011,"LITTLE ZEBALLOS RIVER","Post",12595,61.050878109,2116.84639685621,NA,2177.89727496521,0.172917608175086,-1.7549400512522,"Y",NA,NA
"811",2012,"LITTLE ZEBALLOS RIVER","Post",3430,1464.74246977143,NA,NA,1464.74246977143,0.427038620924615,-0.850880822713362,"Y",NA,NA
"812",2013,"LITTLE ZEBALLOS RIVER","Post",2322,NA,NA,NA,0,NA,NA,"Y",NA,NA
"813",2014,"LITTLE ZEBALLOS RIVER","Post",247,NA,NA,NA,0,NA,NA,"Y",NA,NA
"814",2015,"LITTLE ZEBALLOS RIVER","Post",3837,NA,NA,NA,0,NA,NA,"Y",NA,NA
"815",2016,"LITTLE ZEBALLOS RIVER","Post",986,NA,NA,NA,0,NA,NA,"Y",NA,NA
"816",2017,"LITTLE ZEBALLOS RIVER","Post",300,NA,NA,NA,0,NA,NA,"Y",NA,NA
"817",1950,"LORD CREEK","Pre",NA,NA,NA,NA,0,NA,NA,"Y",NA,NA
"818",1951,"LORD CREEK","Pre",NA,NA,NA,NA,0,NA,NA,"Y",NA,NA
"819",1952,"LORD CREEK","Pre",NA,NA,NA,NA,0,NA,NA,"Y",NA,NA
"820",1953,"LORD CREEK","Pre",1500,NA,NA,NA,0,NA,NA,"Y",NA,NA
"821",1954,"LORD CREEK","Pre",1000,NA,NA,13.0023924061116,13.0023924061116,0.0130023924061116,-4.34262190721292,"Y",NA,NA
"822",1955,"LORD CREEK","Pre",25,NA,357.486590174759,26.3581753767065,383.844765551465,15.3537906220586,2.7313623896095,"Y",NA,NA
"823",1956,"LORD CREEK","Pre",200,402.091276719062,1705.11799657742,4.51698137211712,2111.7262546686,10.558631273343,2.3569436556107,"N",10.558631273343,2.3569436556107
"824",1957,"LORD CREEK","Pre",750,3796.08266658813,260.317127919425,2.85145800022818,4059.25125250778,5.41233500334371,1.68868060849327,"N",5.41233500334371,1.68868060849327
"825",1958,"LORD CREEK","Pre",1500,114.056743607245,146.282100157857,3.90636728864955,264.245211053751,0.176163474035834,-1.73634288529036,"N",0.176163474035834,-1.73634288529036
"826",1959,"LORD CREEK","Pre",400,148.872828201897,156.620519630395,NA,305.493347832291,0.763733369580728,-0.269536543423121,"Y",NA,NA
"827",1960,"LORD CREEK","Pre",3500,256.727367039884,NA,NA,256.727367039884,0.0733506762971097,-2.61250355429782,"Y",NA,NA
"828",1961,"LORD CREEK","Pre",200,NA,NA,NA,0,NA,NA,"Y",NA,NA
"829",1962,"LORD CREEK","Pre",200,NA,NA,NA,0,NA,NA,"Y",NA,NA
"830",1963,"LORD CREEK","Pre",300,NA,NA,NA,0,NA,NA,"Y",NA,NA
"831",1964,"LORD CREEK","Pre",25,NA,NA,0,0,NA,NA,"Y",NA,NA
"832",1965,"LORD CREEK","Pre",25,NA,516.667505477358,5.43514864120087,522.102654118559,20.8841061647423,3.03898839907984,"Y",NA,NA
"833",1966,"LORD CREEK","Pre",400,237.5380791109,309.117697807922,45.515738175033,592.171515093856,1.48042878773464,0.392331767257195,"N",1.48042878773464,0.392331767257195
"834",1967,"LORD CREEK","Pre",400,171.621540363157,568.171292366704,30.4584710648295,770.251303794691,1.92562825948673,0.655252283057646,"N",1.92562825948673,0.655252283057646
"835",1968,"LORD CREEK","Pre",400,391.117545699497,1104.71951786555,95.1192869344711,1590.95635049951,3.97739087624879,1.3806260455923,"N",3.97739087624879,1.3806260455923
"836",1969,"LORD CREEK","Pre",750,133.636422560105,407.688145423295,203.539406569722,744.863974553122,0.993151966070829,-0.00687158931382796,"N",0.993151966070829,-0.00687158931382796
"837",1970,"LORD CREEK","Pre",400,77.7907266036277,616.529002351964,5.70426302774566,700.023991983338,1.75005997995834,0.559650061609985,"N",1.75005997995834,0.559650061609985
"838",1971,"LORD CREEK","Pre",750,268.581577292158,71.1807511269166,18.2554682535924,358.017796672667,0.477357062230223,-0.73949050998906,"N",0.477357062230223,-0.73949050998906
"839",1972,"LORD CREEK","Pre",1000,20.0972517349392,443.37099931899,31.380642511205,494.848893565134,0.494848893565134,-0.703502828541433,"N",0.494848893565134,-0.703502828541433
"840",1973,"LORD CREEK","Pre",400,58.4581781277184,434.197130185178,NA,492.655308312896,1.23163827078224,0.208345210621017,"Y",NA,NA
"841",1974,"LORD CREEK","Pre",750,345.117777474582,NA,NA,345.117777474582,0.460157036632776,-0.776187463772954,"Y",NA,NA
"842",1975,"LORD CREEK","Pre",75,NA,NA,NA,0,NA,NA,"Y",NA,NA
"843",1976,"LORD CREEK","Pre",400,NA,NA,NA,0,NA,NA,"Y",NA,NA
"844",1977,"LORD CREEK","Pre",800,NA,NA,88.1259720585226,88.1259720585226,0.110157465073153,-2.20584443614501,"Y",NA,NA
"845",1978,"LORD CREEK","Pre",NA,NA,2413.70694524572,126.590454141568,2540.29739938729,NA,NA,"Y",NA,NA
"846",1979,"LORD CREEK","Pre",NA,290.91325078358,238.69376748632,24.8960949901451,554.503113260045,NA,NA,NA,NA,NA
"847",1980,"LORD CREEK","Post",NA,140.634336771667,213.655848352344,18.8034444376182,373.093629561629,NA,NA,NA,NA,NA
"848",1981,"LORD CREEK","Post",NA,432.777694572445,2857.17802221186,126.081630348722,3416.03734713303,NA,NA,NA,NA,NA
"849",1982,"LORD CREEK","Post",1500,1090.01087043358,988.07436470991,248.452770980629,2326.53800612411,1.55102533741608,0.438916220241546,"N",1.55102533741608,0.438916220241546
"850",1983,"LORD CREEK","Post",500,95.9504470415152,496.057212568055,NA,592.007659609571,1.18401531921914,0.168911474907792,"Y",NA,NA
"851",1984,"LORD CREEK","Post",500,306.047650243875,NA,NA,306.047650243875,0.612095300487751,-0.490867288841646,"Y",NA,NA
"852",1985,"LORD CREEK","Post",3000,NA,NA,NA,0,NA,NA,"Y",NA,NA
"853",1986,"LORD CREEK","Post",1000,NA,NA,111.184812380329,111.184812380329,0.111184812380329,-2.19656148580704,"Y",NA,NA
"854",1987,"LORD CREEK","Post",1000,NA,515.700728398957,41.6165685573566,557.317296956314,0.557317296956314,-0.584620547823306,"Y",NA,NA
"855",1988,"LORD CREEK","Post",NA,373.845302963207,784.647016081223,10.8282887833791,1169.32060782781,NA,NA,NA,NA,NA
"856",1989,"LORD CREEK","Post",NA,187.345533445771,80.8036835630401,NA,268.149217008811,NA,NA,"Y",NA,NA
"857",1990,"LORD CREEK","Post",NA,19.2966428278817,NA,5.98736143500842,25.2840042628901,NA,NA,"Y",NA,NA
"858",1991,"LORD CREEK","Post",1000,NA,5.55615790299813,6.02290395,11.5790618529981,0.0115790618529981,-4.45855682454071,"Y",NA,NA
"859",1992,"LORD CREEK","Post",900,1.28273870058212,41.4662185,3.65170392388911,46.4006611244712,0.0515562901383014,-2.96508105582138,"N",0.0515562901383014,-2.96508105582138
"860",1993,"LORD CREEK","Post",100,127.51087755,405.4746534353,258.647285966831,791.632816952131,7.91632816952131,2.06892748336426,"N",7.91632816952131,2.06892748336426
"861",1994,"LORD CREEK","Post",NA,59.5147411697871,2768.1188603237,52.7417717680351,2880.37537326152,NA,NA,NA,NA,NA
"862",1995,"LORD CREEK","Post",12,234.980884518521,147.858139667982,29.7415792789342,412.580603465437,34.3817169554531,3.53752493923864,"N",34.3817169554531,3.53752493923864
"863",1996,"LORD CREEK","Post",175,53.3274801816857,103.115011229281,10.4519488140683,166.894440225035,0.953682515571629,-0.0474244558235536,"N",0.953682515571629,-0.0474244558235536
"864",1997,"LORD CREEK","Post",450,85.0196407306572,169.86811937697,9.49352830812761,264.381288415754,0.587513974257232,-0.531855247276948,"N",0.587513974257232,-0.531855247276948
"865",1998,"LORD CREEK","Post",3135,82.1424503372018,130.510582543202,30.7019817213104,243.355014601714,0.0776252040196856,-2.55586311045903,"N",0.0776252040196856,-2.55586311045903
"866",1999,"LORD CREEK","Post",250,79.7750750563883,351.298487839242,115.451507710198,546.525070605828,2.18610028242331,0.782119263552683,"N",2.18610028242331,0.782119263552683
"867",2000,"LORD CREEK","Post",200,190.633096209235,461.74966372635,NA,652.382759935585,3.26191379967792,1.1823140782451,"Y",NA,NA
"868",2001,"LORD CREEK","Post",250,236.517620566054,NA,3.63990727727287,240.157527843327,0.960630111373309,-0.0401658438203524,"Y",NA,NA
"869",2002,"LORD CREEK","Post",208,NA,69.2669073500948,0.558691228426641,69.8255985785215,0.335699993165969,-1.0915373953537,"Y",NA,NA
"870",2003,"LORD CREEK","Post",557,24.2597827595151,8.3154949032776,9.93268141215157,42.5079590749443,0.0763159049819466,-2.57287390917856,"N",0.0763159049819466,-2.57287390917856
"871",2004,"LORD CREEK","Post",700,0.880259835029883,27.8459565600781,10.114553955,38.840770350108,0.0554868147858686,-2.8916098578801,"N",0.0554868147858686,-2.8916098578801
"872",2005,"LORD CREEK","Post",NA,19.6357054506118,173.02346235,162.193187370167,354.852355170779,NA,NA,NA,NA,NA
"873",2006,"LORD CREEK","Post",77,31.4196872,322.9245903044,1.21194342191429,355.556220926315,4.61761325878331,1.52987796095142,"N",4.61761325878331,1.52987796095142
"874",2007,"LORD CREEK","Post",9,244.752232300672,52.7019144882725,NA,297.454146788945,33.0504607543272,3.49803550732993,"Y",NA,NA
"875",2008,"LORD CREEK","Post",51,17.6904616574569,NA,NA,17.6904616574569,0.346871797205037,-1.05880002780684,"Y",NA,NA
"876",2009,"LORD CREEK","Post",215,NA,NA,NA,0,NA,NA,"Y",NA,NA
"877",2010,"LORD CREEK","Post",670,NA,NA,NA,0,NA,NA,"Y",NA,NA
"878",2011,"LORD CREEK","Post",68,NA,NA,NA,0,NA,NA,"Y",NA,NA
"879",2012,"LORD CREEK","Post",NA,NA,NA,NA,0,NA,NA,"Y",NA,NA
"880",2013,"LORD CREEK","Post",NA,NA,NA,NA,0,NA,NA,"Y",NA,NA
"881",2014,"LORD CREEK","Post",NA,NA,NA,NA,0,NA,NA,"Y",NA,NA
"882",2015,"LORD CREEK","Post",NA,NA,NA,NA,0,NA,NA,"Y",NA,NA
"883",2016,"LORD CREEK","Post",NA,NA,NA,NA,0,NA,NA,"Y",NA,NA
"884",2017,"LORD CREEK","Post",NA,NA,NA,NA,0,NA,NA,"Y",NA,NA
"885",1950,"MAMAT CREEK","Pre",NA,NA,NA,NA,0,NA,NA,"Y",NA,NA
"886",1951,"MAMAT CREEK","Pre",NA,NA,NA,NA,0,NA,NA,"Y",NA,NA
"887",1952,"MAMAT CREEK","Pre",NA,NA,NA,NA,0,NA,NA,"Y",NA,NA
"888",1953,"MAMAT CREEK","Pre",3500,NA,NA,NA,0,NA,NA,"Y",NA,NA
"889",1954,"MAMAT CREEK","Pre",1500,NA,NA,48.7589715229183,48.7589715229183,0.0325059810152789,-3.42633117533877,"Y",NA,NA
"890",1955,"MAMAT CREEK","Pre",25,NA,1340.57471315535,26.3581753767065,1366.93288853205,54.6773155412821,4.00144891667258,"Y",NA,NA
"891",1956,"MAMAT CREEK","Pre",75,1507.84228769648,1705.11799657742,33.8773602908784,3246.83764456478,43.2911685941971,3.76794865564249,"N",43.2911685941971,3.76794865564249
"892",1957,"MAMAT CREEK","Pre",750,3796.08266658813,1952.37845939569,10.6929675008557,5759.15409348468,7.67887212464623,2.03847267760475,"N",7.67887212464623,2.03847267760475
"893",1958,"MAMAT CREEK","Pre",1500,855.425577054336,548.557875591964,9.11485700684895,1413.09830965315,0.942065539768766,-0.0596804316999324,"N",0.942065539768766,-0.0596804316999324
"894",1959,"MAMAT CREEK","Pre",1500,558.273105757112,365.447879137588,NA,923.7209848947,0.6158139899298,-0.484810325448722,"Y",NA,NA
"895",1960,"MAMAT CREEK","Pre",3500,599.030523093063,NA,NA,599.030523093063,0.171151578026589,-1.76520569391062,"Y",NA,NA
"896",1961,"MAMAT CREEK","Pre",1500,NA,NA,NA,0,NA,NA,"Y",NA,NA
"897",1962,"MAMAT CREEK","Pre",750,NA,NA,NA,0,NA,NA,"Y",NA,NA
"898",1963,"MAMAT CREEK","Pre",700,NA,NA,NA,0,NA,NA,"Y",NA,NA
"899",1964,"MAMAT CREEK","Pre",750,NA,NA,0,0,NA,NA,"Y",NA,NA
"900",1965,"MAMAT CREEK","Pre",400,NA,275.556002921257,20.3818074045033,295.937810325761,0.739844525814402,-0.30131521510888,"Y",NA,NA
"901",1966,"MAMAT CREEK","Pre",3500,126.686975525814,1159.19136677971,45.515738175033,1331.39408048056,0.38039830870873,-0.966536394407194,"N",0.38039830870873,-0.966536394407194
"902",1967,"MAMAT CREEK","Pre",750,643.58077636184,568.171292366704,0.609169421296589,1212.36123814984,1.61648165086645,0.480251966969191,"N",1.61648165086645,0.480251966969191
"903",1968,"MAMAT CREEK","Pre",750,391.117545699497,22.0943903573109,1783.48663002133,2196.69856607814,2.92893142143752,1.07463765392776,"N",2.92893142143752,1.07463765392776
"904",1969,"MAMAT CREEK","Pre",400,2.6727284512021,7644.15272668678,203.539406569722,7850.36486170771,19.6259121542693,2.97685074178678,"N",19.6259121542693,2.97685074178678
"905",1970,"MAMAT CREEK","Pre",1500,1458.57612381802,616.529002351964,15.2113680739884,2090.31649424397,1.39354432949598,0.331850379056407,"N",1.39354432949598,0.331850379056407
"906",1971,"MAMAT CREEK","Pre",750,268.581577292158,189.815336338444,NA,458.396913630603,0.611195884840803,-0.492337774070026,"Y",NA,NA
"907",1972,"MAMAT CREEK","Pre",20,53.5926712931712,NA,11.7677409417019,65.3604122348731,3.26802061174365,1.18418448412097,"Y",NA,NA
"908",1973,"MAMAT CREEK","Pre",7500,NA,162.823923819442,12.3145814917057,175.138505311147,0.023351800708153,-3.7570811797185,"Y",NA,NA
"909",1974,"MAMAT CREEK","Pre",750,129.419166552968,677.303994150309,11.8351622507166,818.558322953994,1.09141109727199,0.0874714436420616,"N",1.09141109727199,0.0874714436420616
"910",1975,"MAMAT CREEK","Pre",200,92.69343736289,43.3005898452886,12.8225704548708,148.816597663049,0.744082988315247,-0.295602706935079,"N",0.744082988315247,-0.295602706935079
"911",1976,"MAMAT CREEK","Pre",NA,41.2132295265714,556.179449190214,5.09461899958993,602.487297716375,NA,NA,NA,NA,NA
"912",1977,"MAMAT CREEK","Pre",300,1538.8376243076,360.542267663288,102.813634068276,2002.19352603916,6.67397842013055,1.8982161469003,"N",6.67397842013055,1.8982161469003
"913",1978,"MAMAT CREEK","Pre",550,26.2568825363481,2815.99143612,202.544726626509,3044.79304528286,5.53598735505975,1.71126993418338,"N",5.53598735505975,1.71126993418338
"914",1979,"MAMAT CREEK","Pre",94,339.398792580843,381.910027978112,37.3441424852177,758.652963044173,8.07077620259758,2.08824966137367,"N",8.07077620259758,2.08824966137367
"915",1980,"MAMAT CREEK","Post",1100,225.014938834667,320.483772528515,6.26781481253939,551.766526175722,0.50160593288702,-0.689940461808694,"N",0.50160593288702,-0.689940461808694
"916",1981,"MAMAT CREEK","Post",280,649.166541858668,952.39267407062,226.9469346277,1828.50615055699,6.5303791091321,1.87646499813178,"N",6.5303791091321,1.87646499813178
"917",1982,"MAMAT CREEK","Post",1750,363.336956811192,1778.53385647784,248.452770980629,2390.32358426966,1.36589919101123,0.311812959751282,"N",1.36589919101123,0.311812959751282
"918",1983,"MAMAT CREEK","Post",800,172.710804674727,496.057212568055,NA,668.768017242783,0.835960021553478,-0.179174488149181,"Y",NA,NA
"919",1984,"MAMAT CREEK","Post",750,306.047650243875,NA,15.9050727877793,321.952723031655,0.42927029737554,-0.845668494648542,"Y",NA,NA
"920",1985,"MAMAT CREEK","Post",1000,NA,49.6237933541923,7.5042945754016,57.1280879295939,0.0571280879295939,-2.86245937556844,"Y",NA,NA
"921",1986,"MAMAT CREEK","Post",1800,9.47708933089287,202.646064635087,94.5070905232801,306.63024448926,0.170350135827367,-1.76989933753256,"N",0.170350135827367,-1.76989933753256
"922",1987,"MAMAT CREEK","Post",1000,19.856356985624,438.345619139113,14.242114572962,472.444090697699,0.472444090697699,-0.749835865615195,"N",0.472444090697699,-0.749835865615195
"923",1988,"MAMAT CREEK","Post",NA,317.768507518726,268.523645503352,32.4848663501373,618.777019372215,NA,NA,NA,NA,NA
"924",1989,"MAMAT CREEK","Post",75,64.1138047792195,242.41105068912,38.401554138152,344.926409606492,4.59901879475322,1.52584297525377,"N",4.59901879475322,1.52584297525377
"925",1990,"MAMAT CREEK","Post",230,57.8899284836451,173.900239226312,2.99368071750421,234.783848427461,1.02079934098896,0.0205859880252655,"N",1.02079934098896,0.0205859880252655
"926",1991,"MAMAT CREEK","Post",850,62.4109173297051,2.77807895149907,32.6957643,97.8847605812042,0.11515854186024,-2.161445475178,"N",0.11515854186024,-2.161445475178
"927",1992,"MAMAT CREEK","Post",308,0.641369350291062,225.102329,24.3446928259274,250.088391176218,0.811975296026683,-0.208285362895726,"N",0.811975296026683,-0.208285362895726
"928",1993,"MAMAT CREEK","Post",300,692.2019067,2703.16435623533,206.670319408903,3602.03658234423,12.0067886078141,2.48547220714813,"N",12.0067886078141,2.48547220714813
"929",1994,"MAMAT CREEK","Post",250,396.764941131914,2211.84617068927,84.3868348288562,2692.99794665004,10.7719917866002,2.37694941247228,"N",10.7719917866002,2.37694941247228
"930",1995,"MAMAT CREEK","Post",6,187.759845524368,236.573023468771,14.8707896394671,439.203658632606,73.200609772101,4.29320375115253,"Y",NA,NA
"931",1996,"MAMAT CREEK","Post",950,85.3239682906971,51.5575056146405,31.3558464422049,168.237320347543,0.177091916155308,-1.73108638088558,"N",0.177091916155308,-1.73108638088558
"932",1997,"MAMAT CREEK","Post",3000,42.5098203653286,509.604358130909,NA,552.114178496237,0.184038059498746,-1.69261269766077,"Y",NA,NA
"933",1998,"MAMAT CREEK","Post",2505,246.427351011605,NA,20.6149751593718,267.042326170977,0.106603723022346,-2.23863684269754,"Y",NA,NA
"934",1999,"MAMAT CREEK","Post",400,NA,235.880851798701,74.0538956598268,309.934747458528,0.77483686864632,-0.25510276385462,"Y",NA,NA
"935",2000,"MAMAT CREEK","Post",100,128.001396736542,296.179427161616,NA,424.180823898158,4.24180823898158,1.44498964978868,"Y",NA,NA
"936",2001,"MAMAT CREEK","Post",750,151.709159477369,NA,NA,151.709159477369,0.202278879303159,-1.59810794311021,"Y",NA,NA
"937",2002,"MAMAT CREEK","Post",NA,NA,NA,NA,0,NA,NA,"Y",NA,NA
"938",2003,"MAMAT CREEK","Post",374,NA,NA,NA,0,NA,NA,"Y",NA,NA
"939",2004,"MAMAT CREEK","Post",449,NA,NA,NA,0,NA,NA,"Y",NA,NA
"940",2005,"MAMAT CREEK","Post",NA,NA,NA,NA,0,NA,NA,"Y",NA,NA
"941",2006,"MAMAT CREEK","Post",NA,NA,NA,43.2200411491492,43.2200411491492,NA,NA,"Y",NA,NA
"942",2007,"MAMAT CREEK","Post",NA,NA,1879.44327403031,NA,1879.44327403031,NA,NA,"Y",NA,NA
"943",2008,"MAMAT CREEK","Post",NA,630.873081166662,NA,NA,630.873081166662,NA,NA,"Y",NA,NA
"944",2009,"MAMAT CREEK","Post",NA,NA,NA,NA,0,NA,NA,"Y",NA,NA
"945",2010,"MAMAT CREEK","Post",NA,NA,NA,NA,0,NA,NA,"Y",NA,NA
"946",2011,"MAMAT CREEK","Post",2425,NA,NA,NA,0,NA,NA,"Y",NA,NA
"947",2012,"MAMAT CREEK","Post",NA,NA,NA,NA,0,NA,NA,"Y",NA,NA
"948",2013,"MAMAT CREEK","Post",NA,NA,NA,NA,0,NA,NA,"Y",NA,NA
"949",2014,"MAMAT CREEK","Post",NA,NA,NA,NA,0,NA,NA,"Y",NA,NA
"950",2015,"MAMAT CREEK","Post",NA,NA,NA,NA,0,NA,NA,"Y",NA,NA
"951",2016,"MAMAT CREEK","Post",NA,NA,NA,NA,0,NA,NA,"Y",NA,NA
"952",2017,"MAMAT CREEK","Post",NA,NA,NA,NA,0,NA,NA,"Y",NA,NA
"953",1950,"MARVINAS BAY CREEK","Pre",NA,NA,NA,NA,0,NA,NA,"Y",NA,NA
"954",1951,"MARVINAS BAY CREEK","Pre",NA,NA,NA,NA,0,NA,NA,"Y",NA,NA
"955",1952,"MARVINAS BAY CREEK","Pre",NA,NA,NA,NA,0,NA,NA,"Y",NA,NA
"956",1953,"MARVINAS BAY CREEK","Pre",3500,NA,NA,NA,0,NA,NA,"Y",NA,NA
"957",1954,"MARVINAS BAY CREEK","Pre",2000,NA,NA,6.50119620305578,6.50119620305578,0.00325059810152789,-5.72891626833281,"Y",NA,NA
"958",1955,"MARVINAS BAY CREEK","Pre",25,NA,178.743295087379,56.4818043786567,235.225099466036,9.40900397864145,2.24166710087941,"Y",NA,NA
"959",1956,"MARVINAS BAY CREEK","Pre",750,201.045638359531,3653.82427838019,33.8773602908784,3888.7472770306,5.18499636937414,1.64576914146411,"N",5.18499636937414,1.64576914146411
"960",1957,"MARVINAS BAY CREEK","Pre",400,8134.46285697457,1952.37845939569,5.70291600045635,10092.5442323707,25.2313605809268,3.22808768830663,"N",25.2313605809268,3.22808768830663
"961",1958,"MARVINAS BAY CREEK","Pre",1500,855.425577054336,292.564200315714,5.2084897181994,1153.19826708825,0.7687988447255,-0.262925924025545,"N",0.7687988447255,-0.262925924025545
"962",1959,"MARVINAS BAY CREEK","Pre",200,297.745656403793,208.827359507193,NA,506.573015910986,2.53286507955493,0.929351104521919,"Y",NA,NA
"963",1960,"MARVINAS BAY CREEK","Pre",7500,342.303156053179,NA,NA,342.303156053179,0.0456404208070905,-3.08696153389294,"Y",NA,NA
