SpeciesId	StatArea.CU	CU_Name	Year	T_Idx_E	ExpFactor1	AdjSum	ExpFactor2	ObsE	ExpFactor3	TE	CDN.Harvest	CDN.ER	TRTC	Total.Harvest	Total.ER	Total.Run	Q1	Q2	Q3
SEL	SEL-13-009	Henderson	1976	NA	NA	NA	NA	NA	NA	3500	NA	NA	NA	NA	NA	NA	NA	NA	NA
SEL	SEL-13-009	Henderson	1977	NA	NA	NA	NA	NA	NA	4800	NA	NA	NA	NA	NA	NA	NA	NA	NA
SEL	SEL-13-009	Henderson	1978	NA	NA	NA	NA	NA	NA	7000	NA	NA	NA	NA	NA	NA	NA	NA	NA
SEL	SEL-13-009	Henderson	1979	NA	NA	NA	NA	NA	NA	20000	NA	NA	NA	NA	NA	NA	NA	NA	NA
SEL	SEL-13-009	Henderson	1980	NA	NA	NA	NA	NA	NA	20000	NA	NA	NA	NA	NA	NA	NA	NA	NA
SEL	SEL-13-009	Henderson	1981	NA	NA	NA	NA	NA	NA	35000	NA	NA	NA	NA	NA	NA	NA	NA	NA
SEL	SEL-13-009	Henderson	1982	NA	NA	NA	NA	NA	NA	57500	NA	NA	NA	NA	NA	NA	NA	NA	NA
SEL	SEL-13-009	Henderson	1983	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SEL	SEL-13-009	Henderson	1984	NA	NA	NA	NA	NA	NA	45000	NA	NA	NA	NA	NA	NA	NA	NA	NA
SEL	SEL-13-009	Henderson	1985	NA	NA	NA	NA	NA	NA	25000	NA	NA	NA	NA	NA	NA	NA	NA	NA
SEL	SEL-13-009	Henderson	1986	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SEL	SEL-13-009	Henderson	1987	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SEL	SEL-13-009	Henderson	1988	NA	NA	NA	NA	NA	NA	27000	NA	NA	NA	NA	NA	NA	NA	NA	NA
SEL	SEL-13-009	Henderson	1989	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SEL	SEL-13-009	Henderson	1990	NA	NA	NA	NA	NA	NA	100	NA	NA	NA	NA	NA	NA	NA	NA	NA
SEL	SEL-13-009	Henderson	1991	NA	NA	NA	NA	NA	NA	51400	NA	NA	NA	NA	NA	NA	NA	NA	NA
SEL	SEL-13-009	Henderson	1992	NA	NA	NA	NA	NA	NA	27000	NA	NA	NA	NA	NA	NA	NA	NA	NA
SEL	SEL-13-009	Henderson	1993	NA	NA	NA	NA	NA	NA	123913	NA	NA	NA	NA	NA	NA	NA	NA	NA
SEL	SEL-13-009	Henderson	1994	NA	NA	NA	NA	NA	NA	7559	NA	NA	NA	NA	NA	NA	NA	NA	NA
SEL	SEL-13-009	Henderson	1995	NA	NA	NA	NA	NA	NA	10	NA	NA	NA	NA	NA	NA	NA	NA	NA
SEL	SEL-13-009	Henderson	1996	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SEL	SEL-13-009	Henderson	1997	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SEL	SEL-13-009	Henderson	1998	NA	NA	NA	NA	NA	NA	1500	NA	NA	NA	NA	NA	NA	NA	NA	NA
SEL	SEL-13-009	Henderson	1999	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SEL	SEL-13-009	Henderson	2000	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SEL	SEL-13-009	Henderson	2001	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SEL	SEL-13-009	Henderson	2002	NA	NA	NA	NA	NA	NA	17792	NA	NA	NA	NA	NA	NA	NA	NA	NA
SEL	SEL-13-009	Henderson	2003	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SEL	SEL-13-009	Henderson	2004	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SEL	SEL-13-009	Henderson	2005	NA	NA	NA	NA	NA	NA	1800	NA	NA	NA	NA	NA	NA	NA	NA	NA
SEL	SEL-13-009	Henderson	2006	NA	NA	NA	NA	NA	NA	1465	NA	NA	NA	NA	NA	NA	NA	NA	NA
SEL	SEL-13-009	Henderson	2007	NA	NA	NA	NA	NA	NA	8920	NA	NA	NA	NA	NA	NA	NA	NA	NA
SEL	SEL-13-009	Henderson	2008	NA	NA	NA	NA	NA	NA	10547	NA	NA	NA	NA	NA	NA	NA	NA	NA
SEL	SEL-13-009	Henderson	2009	NA	NA	NA	NA	NA	NA	30000	NA	NA	NA	NA	NA	NA	NA	NA	NA
SEL	SEL-13-009	Henderson	2010	NA	NA	NA	NA	NA	NA	45000	NA	NA	NA	NA	NA	NA	NA	NA	NA
SEL	SEL-13-009	Henderson	2011	NA	NA	NA	NA	NA	NA	20422	NA	NA	NA	NA	NA	NA	NA	NA	NA
SEL	SEL-13-009	Henderson	2012	NA	NA	NA	NA	NA	NA	17132	NA	NA	NA	NA	NA	NA	NA	NA	NA
SEL	SEL-13-009	Henderson	2013	NA	NA	NA	NA	NA	NA	15808	NA	NA	NA	NA	NA	NA	NA	NA	NA
SEL	SEL-13-009	Henderson	2014	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SEL	SEL-13-009	Henderson	2015	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SEL	SEL-13-009	Henderson	2016	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SEL	SEL-13-009	Henderson	2017	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SEL	SEL-13-010	Hesquiat	1948	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SEL	SEL-13-010	Hesquiat	1949	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SEL	SEL-13-010	Hesquiat	1950	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SEL	SEL-13-010	Hesquiat	1951	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SEL	SEL-13-010	Hesquiat	1952	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SEL	SEL-13-010	Hesquiat	1953	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SEL	SEL-13-010	Hesquiat	1954	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SEL	SEL-13-010	Hesquiat	1955	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SEL	SEL-13-010	Hesquiat	1956	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SEL	SEL-13-010	Hesquiat	1957	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SEL	SEL-13-010	Hesquiat	1958	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SEL	SEL-13-010	Hesquiat	1959	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SEL	SEL-13-010	Hesquiat	1960	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SEL	SEL-13-010	Hesquiat	1961	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SEL	SEL-13-010	Hesquiat	1962	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SEL	SEL-13-010	Hesquiat	1963	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SEL	SEL-13-010	Hesquiat	1964	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SEL	SEL-13-010	Hesquiat	1965	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SEL	SEL-13-010	Hesquiat	1966	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SEL	SEL-13-010	Hesquiat	1967	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SEL	SEL-13-010	Hesquiat	1968	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SEL	SEL-13-010	Hesquiat	1969	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SEL	SEL-13-010	Hesquiat	1970	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SEL	SEL-13-010	Hesquiat	1971	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SEL	SEL-13-010	Hesquiat	1972	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SEL	SEL-13-010	Hesquiat	1973	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SEL	SEL-13-010	Hesquiat	1974	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SEL	SEL-13-010	Hesquiat	1975	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SEL	SEL-13-010	Hesquiat	1976	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SEL	SEL-13-010	Hesquiat	1977	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SEL	SEL-13-010	Hesquiat	1978	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SEL	SEL-13-010	Hesquiat	1979	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SEL	SEL-13-010	Hesquiat	1980	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SEL	SEL-13-010	Hesquiat	1981	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SEL	SEL-13-010	Hesquiat	1982	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SEL	SEL-13-010	Hesquiat	1983	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SEL	SEL-13-010	Hesquiat	1984	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SEL	SEL-13-010	Hesquiat	1985	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SEL	SEL-13-010	Hesquiat	1986	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SEL	SEL-13-010	Hesquiat	1987	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SEL	SEL-13-010	Hesquiat	1988	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SEL	SEL-13-010	Hesquiat	1989	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SEL	SEL-13-010	Hesquiat	1990	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SEL	SEL-13-010	Hesquiat	1991	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SEL	SEL-13-010	Hesquiat	1992	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SEL	SEL-13-010	Hesquiat	1993	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SEL	SEL-13-010	Hesquiat	1994	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SEL	SEL-13-010	Hesquiat	1995	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SEL	SEL-13-010	Hesquiat	1996	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SEL	SEL-13-010	Hesquiat	1997	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SEL	SEL-13-010	Hesquiat	1998	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SEL	SEL-13-010	Hesquiat	1999	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SEL	SEL-13-010	Hesquiat	2000	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SEL	SEL-13-010	Hesquiat	2001	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SEL	SEL-13-010	Hesquiat	2002	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SEL	SEL-13-010	Hesquiat	2003	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SEL	SEL-13-010	Hesquiat	2004	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SEL	SEL-13-010	Hesquiat	2005	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SEL	SEL-13-010	Hesquiat	2006	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SEL	SEL-13-010	Hesquiat	2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SEL	SEL-13-010	Hesquiat	2008	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SEL	SEL-13-010	Hesquiat	2009	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SEL	SEL-13-010	Hesquiat	2010	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SEL	SEL-13-010	Hesquiat	2011	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SEL	SEL-13-010	Hesquiat	2012	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SEL	SEL-13-010	Hesquiat	2013	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SEL	SEL-13-010	Hesquiat	2014	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SEL	SEL-13-010	Hesquiat	2015	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SEL	SEL-13-010	Hesquiat	2016	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SEL	SEL-13-010	Hesquiat	2017	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SEL	SEL-11-002	Heydon	1948	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SEL	SEL-11-002	Heydon	1949	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SEL	SEL-11-002	Heydon	1950	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SEL	SEL-11-002	Heydon	1951	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SEL	SEL-11-002	Heydon	1952	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SEL	SEL-11-002	Heydon	1953	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SEL	SEL-11-002	Heydon	1954	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SEL	SEL-11-002	Heydon	1955	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SEL	SEL-11-002	Heydon	1956	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SEL	SEL-11-002	Heydon	1957	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SEL	SEL-11-002	Heydon	1958	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SEL	SEL-11-002	Heydon	1959	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SEL	SEL-11-002	Heydon	1960	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SEL	SEL-11-002	Heydon	1961	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SEL	SEL-11-002	Heydon	1962	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SEL	SEL-11-002	Heydon	1963	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SEL	SEL-11-002	Heydon	1964	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SEL	SEL-11-002	Heydon	1965	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SEL	SEL-11-002	Heydon	1966	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SEL	SEL-11-002	Heydon	1967	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SEL	SEL-11-002	Heydon	1968	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SEL	SEL-11-002	Heydon	1969	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SEL	SEL-11-002	Heydon	1970	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SEL	SEL-11-002	Heydon	1971	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SEL	SEL-11-002	Heydon	1972	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SEL	SEL-11-002	Heydon	1973	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SEL	SEL-11-002	Heydon	1974	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SEL	SEL-11-002	Heydon	1975	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SEL	SEL-11-002	Heydon	1976	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SEL	SEL-11-002	Heydon	1977	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SEL	SEL-11-002	Heydon	1978	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SEL	SEL-11-002	Heydon	1979	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SEL	SEL-11-002	Heydon	1980	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SEL	SEL-11-002	Heydon	1981	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SEL	SEL-11-002	Heydon	1982	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SEL	SEL-11-002	Heydon	1983	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SEL	SEL-11-002	Heydon	1984	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SEL	SEL-11-002	Heydon	1985	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SEL	SEL-11-002	Heydon	1986	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SEL	SEL-11-002	Heydon	1987	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SEL	SEL-11-002	Heydon	1988	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SEL	SEL-11-002	Heydon	1989	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SEL	SEL-11-002	Heydon	1990	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SEL	SEL-11-002	Heydon	1991	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SEL	SEL-11-002	Heydon	1992	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SEL	SEL-11-002	Heydon	1993	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SEL	SEL-11-002	Heydon	1994	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SEL	SEL-11-002	Heydon	1995	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SEL	SEL-11-002	Heydon	1996	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SEL	SEL-11-002	Heydon	1997	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SEL	SEL-11-002	Heydon	1998	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SEL	SEL-11-002	Heydon	1999	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SEL	SEL-11-002	Heydon	2000	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SEL	SEL-11-002	Heydon	2001	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SEL	SEL-11-002	Heydon	2002	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SEL	SEL-11-002	Heydon	2003	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SEL	SEL-11-002	Heydon	2004	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SEL	SEL-11-002	Heydon	2005	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SEL	SEL-11-002	Heydon	2006	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SEL	SEL-11-002	Heydon	2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SEL	SEL-11-002	Heydon	2008	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SEL	SEL-11-002	Heydon	2009	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SEL	SEL-11-002	Heydon	2010	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SEL	SEL-11-002	Heydon	2011	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SEL	SEL-11-002	Heydon	2012	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SEL	SEL-11-002	Heydon	2013	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SEL	SEL-11-002	Heydon	2014	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SEL	SEL-11-002	Heydon	2015	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SEL	SEL-11-002	Heydon	2016	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SEL	SEL-11-002	Heydon	2017	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SEL	SEL-13-011	Hobiton	1948	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SEL	SEL-13-011	Hobiton	1949	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SEL	SEL-13-011	Hobiton	1950	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SEL	SEL-13-011	Hobiton	1951	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SEL	SEL-13-011	Hobiton	1952	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SEL	SEL-13-011	Hobiton	1953	NA	NA	NA	NA	NA	NA	7500	NA	NA	NA	NA	NA	NA	NA	NA	NA
SEL	SEL-13-011	Hobiton	1954	NA	NA	NA	NA	NA	NA	7500	NA	NA	NA	NA	NA	NA	NA	NA	NA
SEL	SEL-13-011	Hobiton	1955	NA	NA	NA	NA	NA	NA	1500	NA	NA	NA	NA	NA	NA	NA	NA	NA
SEL	SEL-13-011	Hobiton	1956	NA	NA	NA	NA	NA	NA	3500	NA	NA	NA	NA	NA	NA	NA	NA	NA
SEL	SEL-13-011	Hobiton	1957	NA	NA	NA	NA	NA	NA	3500	NA	NA	NA	NA	NA	NA	NA	NA	NA
SEL	SEL-13-011	Hobiton	1958	NA	NA	NA	NA	NA	NA	2000	NA	NA	NA	NA	NA	NA	NA	NA	NA
SEL	SEL-13-011	Hobiton	1959	NA	NA	NA	NA	NA	NA	3000	NA	NA	NA	NA	NA	NA	NA	NA	NA
SEL	SEL-13-011	Hobiton	1960	NA	NA	NA	NA	NA	NA	3500	NA	NA	NA	NA	NA	NA	NA	NA	NA
SEL	SEL-13-011	Hobiton	1961	NA	NA	NA	NA	NA	NA	8000	NA	NA	NA	NA	NA	NA	NA	NA	NA
SEL	SEL-13-011	Hobiton	1962	NA	NA	NA	NA	NA	NA	3500	NA	NA	NA	NA	NA	NA	NA	NA	NA
SEL	SEL-13-011	Hobiton	1963	NA	NA	NA	NA	NA	NA	3500	NA	NA	NA	NA	NA	NA	NA	NA	NA
SEL	SEL-13-011	Hobiton	1964	NA	NA	NA	NA	NA	NA	6000	NA	NA	NA	NA	NA	NA	NA	NA	NA
SEL	SEL-13-011	Hobiton	1965	NA	NA	NA	NA	NA	NA	8000	NA	NA	NA	NA	NA	NA	NA	NA	NA
SEL	SEL-13-011	Hobiton	1966	NA	NA	NA	NA	NA	NA	5350	NA	NA	NA	NA	NA	NA	NA	NA	NA
